date,matchup,game_id,result,p1_name,p1_pts,p1_reb,p1_ast,p2_name,p2_pts,p2_reb,p2_ast,p3_name,p3_pts,p3_reb,p3_ast,p4_name,p4_pts,p4_reb,p4_ast,p5_name,p5_pts,p5_reb,p5_ast,p6_name,p6_pts,p6_reb,p6_ast,op1_name,op1_pts,op1_reb,op1_ast,op2_name,op2_pts,op2_reb,op2_ast,op3_name,op3_pts,op3_reb,op3_ast,op4_name,op4_pts,op4_reb,op4_ast,op5_name,op5_pts,op5_reb,op5_ast,op6_name,op6_pts,op6_reb,op6_ast
2019-11-08,LAL vs. MIA,21900126,W,LeBron James,25.0,4.0,6.0,Anthony Davis,26.0,8.0,7.0,JaVale McGee,9.0,10.0,1.0,Danny Green,4.0,3.0,2.0,Avery Bradley,9.0,5.0,3.0,Kyle Kuzma,7.0,5.0,1.0,Jimmy Butler,22.0,6.0,3.0,Bam Adebayo,11.0,9.0,4.0,Meyers Leonard,0.0,1.0,0.0,Duncan Robinson,3.0,3.0,2.0,Kendrick Nunn,10.0,3.0,1.0,Goran Dragic,19.0,6.0,7.0
2019-11-05,LAL @ CHI,21900100,W,LeBron James,30.0,10.0,11.0,Anthony Davis,15.0,7.0,3.0,JaVale McGee,10.0,6.0,3.0,Danny Green,7.0,4.0,2.0,Kentavious Caldwell-Pope,8.0,3.0,1.0,Kyle Kuzma,15.0,4.0,0.0,Otto Porter Jr.,18.0,1.0,0.0,Lauri Markkanen,7.0,3.0,1.0,Wendell Carter Jr.,11.0,11.0,0.0,Zach LaVine,26.0,7.0,7.0,Tomas Satoransky,7.0,4.0,6.0,Coby White,18.0,5.0,4.0
2019-11-03,LAL @ SAS,21900088,W,LeBron James,21.0,11.0,13.0,Anthony Davis,25.0,11.0,2.0,JaVale McGee,2.0,3.0,0.0,Danny Green,3.0,1.0,0.0,Avery Bradley,16.0,3.0,1.0,Kyle Kuzma,5.0,3.0,0.0,DeMar DeRozan,14.0,7.0,5.0,LaMarcus Aldridge,8.0,5.0,2.0,Trey Lyles,4.0,2.0,0.0,Bryn Forbes,12.0,3.0,3.0,Dejounte Murray,18.0,11.0,4.0,Patty Mills,4.0,1.0,2.0
2019-11-01,LAL @ DAL,21900074,W,LeBron James,39.0,12.0,16.0,Anthony Davis,31.0,8.0,2.0,JaVale McGee,2.0,2.0,0.0,Danny Green,14.0,1.0,1.0,Avery Bradley,11.0,5.0,2.0,Kyle Kuzma,9.0,3.0,1.0,Dorian Finney-Smith,7.0,10.0,1.0,Kristaps Porzingis,16.0,9.0,0.0,Dwight Powell,14.0,5.0,0.0,Seth Curry,4.0,2.0,1.0,Luka Doncic,31.0,13.0,15.0,Maxi Kleber,8.0,8.0,0.0
2019-10-29,LAL vs. MEM,21900054,W,LeBron James,23.0,2.0,8.0,Anthony Davis,40.0,20.0,2.0,JaVale McGee,10.0,9.0,1.0,Danny Green,8.0,0.0,1.0,Avery Bradley,12.0,3.0,1.0,Kentavious Caldwell-Pope,13.0,6.0,3.0,Jae Crowder,9.0,5.0,1.0,Jaren Jackson Jr.,7.0,6.0,1.0,Jonas Valanciunas,14.0,11.0,2.0,Dillon Brooks,8.0,3.0,4.0,Ja Morant,16.0,3.0,2.0,Brandon Clarke,10.0,1.0,0.0
2019-10-27,LAL vs. CHA,21900040,W,LeBron James,20.0,6.0,12.0,Anthony Davis,29.0,14.0,3.0,JaVale McGee,10.0,4.0,1.0,Danny Green,5.0,4.0,2.0,Avery Bradley,8.0,1.0,0.0,Dwight Howard,16.0,10.0,1.0,Miles Bridges,23.0,6.0,3.0,P.J. Washington,8.0,6.0,1.0,Cody Zeller,19.0,14.0,1.0,Dwayne Bacon,15.0,6.0,2.0,Terry Rozier,19.0,6.0,4.0,Bismack Biyombo,0.0,1.0,1.0
2019-10-25,LAL vs. UTA,21900025,W,LeBron James,32.0,7.0,10.0,Anthony Davis,21.0,7.0,2.0,JaVale McGee,0.0,4.0,0.0,Danny Green,9.0,4.0,1.0,Avery Bradley,9.0,5.0,0.0,Kentavious Caldwell-Pope,1.0,2.0,1.0,Joe Ingles,2.0,3.0,4.0,Jeff Green,5.0,3.0,1.0,Rudy Gobert,8.0,9.0,3.0,Donovan Mitchell,24.0,5.0,3.0,Mike Conley,13.0,4.0,3.0,Royce O'Neale,8.0,3.0,0.0
2019-10-22,LAL @ LAC,21900002,L,Anthony Davis,25.0,9.0,5.0,LeBron James,18.0,10.0,8.0,JaVale McGee,4.0,2.0,0.0,Danny Green,28.0,7.0,0.0,Avery Bradley,8.0,3.0,0.0,Kentavious Caldwell-Pope,0.0,3.0,3.0,Kawhi Leonard,30.0,6.0,5.0,Patrick Patterson,4.0,3.0,0.0,Ivica Zubac,8.0,1.0,0.0,Landry Shamet,8.0,3.0,2.0,Patrick Beverley,2.0,10.0,6.0,Montrezl Harrell,17.0,7.0,4.0
2019-04-09,LAL vs. POR,21801219,L,Jemerrio Jones,11.0,15.0,3.0,Mike Muscala,16.0,5.0,1.0,JaVale McGee,11.0,4.0,1.0,Kentavious Caldwell-Pope,32.0,5.0,8.0,Alex Caruso,12.0,7.0,13.0,Johnathan Williams,12.0,10.0,3.0,Maurice Harkless,26.0,8.0,0.0,Al-Farouq Aminu,0.0,5.0,0.0,Enes Kanter,22.0,16.0,2.0,CJ McCollum,11.0,1.0,3.0,Damian Lillard,20.0,4.0,8.0,Rodney Hood,0.0,2.0,1.0
2019-04-07,LAL vs. UTA,21801208,W,Jemerrio Jones,5.0,16.0,5.0,Mike Muscala,16.0,8.0,1.0,JaVale McGee,22.0,8.0,3.0,Kentavious Caldwell-Pope,32.0,6.0,6.0,Alex Caruso,18.0,0.0,11.0,Isaac Bonga,0.0,2.0,2.0,Joe Ingles,12.0,4.0,8.0,Thabo Sefolosha,13.0,4.0,2.0,Rudy Gobert,21.0,10.0,2.0,Royce O'Neale,9.0,5.0,3.0,Donovan Mitchell,19.0,2.0,5.0,Jae Crowder,11.0,6.0,2.0
2019-04-05,LAL @ LAC,21801192,W,Alex Caruso,32.0,10.0,5.0,Moritz Wagner,5.0,0.0,0.0,JaVale McGee,18.0,10.0,0.0,Kentavious Caldwell-Pope,25.0,6.0,4.0,Rajon Rondo,15.0,6.0,12.0,Mike Muscala,9.0,6.0,1.0,Garrett Temple,16.0,6.0,1.0,Danilo Gallinari,27.0,6.0,8.0,Ivica Zubac,11.0,8.0,0.0,Landry Shamet,0.0,1.0,2.0,Shai Gilgeous-Alexander,20.0,8.0,6.0,Lou Williams,18.0,4.0,8.0
2019-04-04,LAL vs. GSW,21801179,L,Alex Caruso,9.0,5.0,6.0,Moritz Wagner,13.0,6.0,2.0,JaVale McGee,8.0,13.0,1.0,Kentavious Caldwell-Pope,7.0,2.0,3.0,Rajon Rondo,12.0,4.0,2.0,Lance Stephenson,5.0,3.0,3.0,Kevin Durant,15.0,6.0,8.0,Draymond Green,12.0,4.0,6.0,DeMarcus Cousins,21.0,10.0,1.0,Klay Thompson,11.0,4.0,3.0,Stephen Curry,7.0,10.0,7.0,Alfonzo McKinnie,5.0,4.0,0.0
2019-04-02,LAL @ OKC,21801161,L,Lance Stephenson,9.0,2.0,3.0,Moritz Wagner,10.0,4.0,1.0,JaVale McGee,10.0,8.0,1.0,Kentavious Caldwell-Pope,23.0,5.0,4.0,Rajon Rondo,7.0,10.0,9.0,Mike Muscala,10.0,3.0,1.0,Paul George,19.0,6.0,5.0,Jerami Grant,22.0,5.0,1.0,Steven Adams,13.0,8.0,3.0,Terrance Ferguson,15.0,2.0,0.0,Russell Westbrook,20.0,20.0,21.0,Dennis Schroder,15.0,4.0,1.0
2019-03-31,LAL @ NOP,21801147,W,Lance Stephenson,0.0,2.0,1.0,Moritz Wagner,7.0,7.0,1.0,JaVale McGee,23.0,16.0,3.0,Kentavious Caldwell-Pope,19.0,1.0,0.0,Rajon Rondo,24.0,5.0,12.0,Johnathan Williams,2.0,2.0,0.0,Kenrich Williams,0.0,3.0,1.0,Julius Randle,17.0,5.0,3.0,Jahlil Okafor,15.0,4.0,1.0,Ian Clark,11.0,2.0,3.0,Elfrid Payton,8.0,2.0,6.0,Cheick Diallo,12.0,10.0,1.0
2019-03-29,LAL vs. CHA,21801135,W,LeBron James,27.0,3.0,9.0,Kyle Kuzma,20.0,3.0,1.0,JaVale McGee,10.0,9.0,2.0,Kentavious Caldwell-Pope,25.0,4.0,4.0,Rajon Rondo,7.0,6.0,17.0,Lance Stephenson,14.0,13.0,0.0,Miles Bridges,17.0,3.0,5.0,Marvin Williams,13.0,5.0,1.0,Bismack Biyombo,5.0,9.0,0.0,Dwayne Bacon,21.0,3.0,2.0,Kemba Walker,24.0,2.0,6.0,Jeremy Lamb,7.0,5.0,0.0
2019-03-27,LAL @ UTA,21801121,L,Lance Stephenson,10.0,2.0,5.0,Kyle Kuzma,21.0,2.0,0.0,JaVale McGee,16.0,13.0,1.0,Kentavious Caldwell-Pope,7.0,4.0,0.0,Rajon Rondo,3.0,5.0,6.0,Johnathan Williams,8.0,6.0,1.0,Joe Ingles,11.0,9.0,14.0,Derrick Favors,20.0,6.0,0.0,Rudy Gobert,22.0,11.0,0.0,Donovan Mitchell,11.0,4.0,4.0,Ricky Rubio,10.0,5.0,8.0,Royce O'Neale,4.0,2.0,1.0
2019-03-26,LAL vs. WAS,21801116,W,LeBron James,23.0,7.0,14.0,Kyle Kuzma,15.0,4.0,0.0,JaVale McGee,20.0,15.0,2.0,Kentavious Caldwell-Pope,29.0,5.0,1.0,Rajon Rondo,7.0,3.0,10.0,Lance Stephenson,7.0,10.0,5.0,Troy Brown Jr.,6.0,4.0,1.0,Trevor Ariza,6.0,0.0,0.0,Thomas Bryant,7.0,6.0,1.0,Bradley Beal,32.0,5.0,2.0,Tomas Satoransky,8.0,5.0,11.0,Jeff Green,4.0,2.0,0.0
2019-03-24,LAL vs. SAC,21801102,W,LeBron James,29.0,11.0,11.0,Kyle Kuzma,29.0,6.0,2.0,JaVale McGee,17.0,13.0,0.0,Kentavious Caldwell-Pope,16.0,8.0,4.0,Rajon Rondo,3.0,5.0,9.0,Tyson Chandler,3.0,3.0,0.0,Harrison Barnes,10.0,1.0,4.0,Nemanja Bjelica,8.0,6.0,2.0,Willie Cauley-Stein,10.0,9.0,1.0,Buddy Hield,18.0,6.0,3.0,De'Aaron Fox,9.0,6.0,4.0,Marvin Bagley III,25.0,11.0,2.0
2019-03-22,LAL vs. BKN,21801086,L,LeBron James,25.0,9.0,14.0,Kyle Kuzma,18.0,5.0,0.0,JaVale McGee,33.0,20.0,0.0,Reggie Bullock,5.0,3.0,0.0,Rajon Rondo,5.0,3.0,4.0,Alex Caruso,10.0,8.0,2.0,DeMarre Carroll,15.0,6.0,0.0,Rodions Kurucs,3.0,4.0,1.0,Jarrett Allen,13.0,11.0,0.0,Joe Harris,26.0,3.0,2.0,D'Angelo Russell,21.0,2.0,13.0,Spencer Dinwiddie,19.0,3.0,0.0
2019-03-19,LAL @ MIL,21801061,L,Kyle Kuzma,17.0,5.0,3.0,Mike Muscala,2.0,3.0,1.0,JaVale McGee,6.0,11.0,0.0,Reggie Bullock,13.0,2.0,1.0,Rajon Rondo,13.0,6.0,10.0,Kentavious Caldwell-Pope,35.0,3.0,1.0,Khris Middleton,30.0,10.0,5.0,Nikola Mirotic,23.0,6.0,1.0,Brook Lopez,28.0,9.0,3.0,Tony Snell,0.0,4.0,2.0,Eric Bledsoe,14.0,8.0,7.0,Pat Connaughton,13.0,8.0,4.0
2019-03-17,LAL @ NYK,21801042,L,LeBron James,33.0,6.0,8.0,Kyle Kuzma,18.0,0.0,8.0,JaVale McGee,12.0,7.0,0.0,Reggie Bullock,14.0,0.0,0.0,Rajon Rondo,3.0,5.0,5.0,Moritz Wagner,6.0,0.0,0.0,Mario Hezonja,17.0,8.0,1.0,Kevin Knox II,19.0,5.0,1.0,DeAndre Jordan,15.0,18.0,7.0,Damyean Dotson,25.0,6.0,1.0,Emmanuel Mudiay,28.0,2.0,8.0,Lance Thomas,7.0,1.0,0.0
2019-03-15,LAL @ DET,21801026,L,Kyle Kuzma,12.0,6.0,10.0,Mike Muscala,4.0,4.0,0.0,JaVale McGee,20.0,13.0,0.0,Reggie Bullock,4.0,2.0,2.0,Rajon Rondo,15.0,8.0,7.0,Moritz Wagner,3.0,3.0,2.0,Bruce Brown,2.0,2.0,0.0,Blake Griffin,15.0,2.0,9.0,Andre Drummond,19.0,23.0,0.0,Wayne Ellington,12.0,4.0,2.0,Reggie Jackson,20.0,5.0,5.0,Luke Kennard,5.0,1.0,3.0
2019-03-14,LAL @ TOR,21801023,L,LeBron James,29.0,4.0,6.0,Kyle Kuzma,7.0,8.0,3.0,JaVale McGee,9.0,9.0,0.0,Reggie Bullock,7.0,3.0,0.0,Rajon Rondo,13.0,5.0,8.0,Josh Hart,8.0,1.0,0.0,Kawhi Leonard,25.0,8.0,4.0,Pascal Siakam,16.0,5.0,6.0,Marc Gasol,15.0,7.0,4.0,Danny Green,3.0,4.0,2.0,Jeremy Lin,9.0,7.0,1.0,Norman Powell,20.0,8.0,2.0
2019-03-12,LAL @ CHI,21801009,W,LeBron James,36.0,10.0,4.0,Kyle Kuzma,21.0,5.0,4.0,JaVale McGee,10.0,11.0,0.0,Reggie Bullock,9.0,2.0,0.0,Rajon Rondo,14.0,4.0,10.0,Josh Hart,0.0,2.0,2.0,Otto Porter Jr.,19.0,9.0,2.0,Lauri Markkanen,11.0,5.0,0.0,Robin Lopez,20.0,7.0,3.0,Ryan Arcidiacono,14.0,4.0,6.0,Kris Dunn,18.0,7.0,9.0,Shaquille Harrison,6.0,2.0,3.0
2019-03-09,LAL vs. BOS,21800989,L,LeBron James,30.0,10.0,12.0,Moritz Wagner,22.0,6.0,3.0,JaVale McGee,8.0,5.0,0.0,Kentavious Caldwell-Pope,2.0,0.0,0.0,Rajon Rondo,4.0,6.0,9.0,Josh Hart,8.0,2.0,1.0,Jayson Tatum,6.0,5.0,5.0,Marcus Morris Sr.,16.0,7.0,4.0,Al Horford,10.0,8.0,4.0,Marcus Smart,16.0,2.0,5.0,Kyrie Irving,30.0,7.0,5.0,Jaylen Brown,8.0,3.0,3.0
2019-03-06,LAL vs. DEN,21800974,L,LeBron James,31.0,7.0,7.0,Josh Hart,7.0,5.0,2.0,JaVale McGee,16.0,6.0,0.0,Reggie Bullock,2.0,2.0,0.0,Rajon Rondo,4.0,7.0,11.0,Lance Stephenson,3.0,0.0,0.0,Will Barton,23.0,4.0,5.0,Paul Millsap,16.0,8.0,3.0,Nikola Jokic,12.0,17.0,8.0,Gary Harris,19.0,6.0,4.0,Jamal Murray,19.0,8.0,4.0,Malik Beasley,8.0,5.0,1.0
2019-03-04,LAL vs. LAC,21800958,L,LeBron James,27.0,8.0,6.0,Kyle Kuzma,13.0,6.0,1.0,JaVale McGee,7.0,3.0,0.0,Reggie Bullock,7.0,5.0,1.0,Rajon Rondo,24.0,10.0,12.0,Mike Muscala,6.0,1.0,0.0,Landry Shamet,12.0,2.0,3.0,Danilo Gallinari,23.0,6.0,1.0,Ivica Zubac,7.0,4.0,1.0,Patrick Beverley,13.0,9.0,4.0,Shai Gilgeous-Alexander,14.0,1.0,4.0,JaMychal Green,3.0,8.0,1.0
2019-03-02,LAL @ PHX,21800942,L,Brandon Ingram,25.0,7.0,1.0,LeBron James,27.0,9.0,16.0,Kyle Kuzma,13.0,6.0,3.0,Reggie Bullock,5.0,2.0,2.0,Rajon Rondo,4.0,4.0,4.0,Josh Hart,8.0,3.0,0.0,Kelly Oubre Jr.,14.0,5.0,4.0,Dragan Bender,5.0,3.0,0.0,Deandre Ayton,26.0,10.0,3.0,Devin Booker,25.0,4.0,4.0,Tyler Johnson,6.0,2.0,2.0,De'Anthony Melton,6.0,6.0,4.0
2019-03-01,LAL vs. MIL,21800934,L,Brandon Ingram,31.0,8.0,2.0,LeBron James,31.0,7.0,10.0,Kyle Kuzma,12.0,6.0,3.0,Reggie Bullock,5.0,3.0,0.0,Rajon Rondo,20.0,8.0,9.0,Josh Hart,5.0,2.0,1.0,Khris Middleton,18.0,5.0,6.0,Giannis Antetokounmpo,16.0,15.0,6.0,Brook Lopez,11.0,3.0,0.0,Malcolm Brogdon,21.0,2.0,4.0,Eric Bledsoe,31.0,9.0,5.0,Pat Connaughton,9.0,5.0,4.0
2019-02-27,LAL vs. NOP,21800921,W,Brandon Ingram,23.0,6.0,4.0,LeBron James,33.0,6.0,10.0,Kyle Kuzma,22.0,5.0,2.0,Reggie Bullock,14.0,5.0,0.0,Rajon Rondo,11.0,7.0,16.0,JaVale McGee,10.0,4.0,0.0,Kenrich Williams,2.0,3.0,0.0,Anthony Davis,22.0,8.0,2.0,Julius Randle,35.0,6.0,3.0,Jrue Holiday,19.0,7.0,10.0,Elfrid Payton,6.0,11.0,9.0,E'Twaun Moore,0.0,2.0,1.0
2019-02-25,LAL @ MEM,21800904,L,LeBron James,24.0,12.0,11.0,Kyle Kuzma,22.0,4.0,2.0,JaVale McGee,6.0,9.0,1.0,Brandon Ingram,32.0,6.0,4.0,Reggie Bullock,14.0,1.0,4.0,Tyson Chandler,0.0,4.0,2.0,Justin Holiday,6.0,4.0,1.0,Ivan Rabb,6.0,5.0,1.0,Jonas Valanciunas,20.0,13.0,0.0,Avery Bradley,15.0,6.0,3.0,Mike Conley,30.0,2.0,5.0,Delon Wright,9.0,6.0,4.0
2019-02-23,LAL @ NOP,21800887,L,LeBron James,27.0,7.0,12.0,Kyle Kuzma,16.0,8.0,7.0,JaVale McGee,10.0,2.0,0.0,Reggie Bullock,9.0,2.0,2.0,Brandon Ingram,29.0,5.0,3.0,Rajon Rondo,7.0,3.0,4.0,Kenrich Williams,11.0,7.0,5.0,Julius Randle,24.0,3.0,5.0,Jahlil Okafor,10.0,3.0,1.0,Jrue Holiday,27.0,3.0,7.0,Elfrid Payton,14.0,5.0,9.0,Frank Jackson,5.0,6.0,0.0
2019-02-21,LAL vs. HOU,21800872,W,LeBron James,29.0,12.0,6.0,Kyle Kuzma,18.0,6.0,5.0,JaVale McGee,11.0,5.0,1.0,Reggie Bullock,14.0,5.0,1.0,Brandon Ingram,27.0,13.0,1.0,Kentavious Caldwell-Pope,6.0,3.0,0.0,Eric Gordon,14.0,2.0,2.0,P.J. Tucker,3.0,3.0,0.0,Clint Capela,12.0,11.0,0.0,James Harden,30.0,6.0,6.0,Chris Paul,23.0,10.0,9.0,Gerald Green,4.0,0.0,0.0
2019-02-12,LAL @ ATL,21800848,L,LeBron James,28.0,11.0,16.0,Kyle Kuzma,19.0,5.0,1.0,JaVale McGee,6.0,4.0,0.0,Brandon Ingram,19.0,6.0,1.0,Reggie Bullock,15.0,5.0,1.0,Lance Stephenson,0.0,3.0,2.0,Taurean Prince,17.0,6.0,1.0,John Collins,22.0,8.0,3.0,Dewayne Dedmon,12.0,5.0,1.0,Kevin Huerter,5.0,1.0,2.0,Trae Young,22.0,6.0,14.0,Alex Len,11.0,2.0,1.0
2019-02-10,LAL @ PHI,21800835,L,LeBron James,18.0,10.0,9.0,Kyle Kuzma,39.0,3.0,1.0,JaVale McGee,21.0,13.0,1.0,Reggie Bullock,2.0,1.0,3.0,Brandon Ingram,19.0,4.0,4.0,Tyson Chandler,0.0,4.0,0.0,Jimmy Butler,15.0,4.0,3.0,Tobias Harris,22.0,6.0,6.0,Joel Embiid,37.0,14.0,3.0,JJ Redick,21.0,2.0,5.0,Ben Simmons,8.0,3.0,7.0,Furkan Korkmaz,7.0,6.0,2.0
2019-02-07,LAL @ BOS,21800814,W,LeBron James,28.0,12.0,12.0,Kyle Kuzma,25.0,5.0,2.0,JaVale McGee,17.0,8.0,0.0,Brandon Ingram,11.0,2.0,7.0,Rajon Rondo,17.0,7.0,10.0,Kentavious Caldwell-Pope,17.0,0.0,1.0,Jayson Tatum,22.0,10.0,5.0,Marcus Morris Sr.,3.0,4.0,1.0,Al Horford,12.0,7.0,2.0,Marcus Smart,6.0,2.0,5.0,Kyrie Irving,24.0,7.0,8.0,Gordon Hayward,4.0,6.0,5.0
2019-02-05,LAL @ IND,21800798,L,LeBron James,18.0,7.0,9.0,Kyle Kuzma,12.0,1.0,0.0,Ivica Zubac,8.0,4.0,1.0,Brandon Ingram,12.0,6.0,1.0,Rajon Rondo,3.0,0.0,6.0,Kentavious Caldwell-Pope,2.0,3.0,2.0,Bojan Bogdanovic,24.0,1.0,5.0,Thaddeus Young,12.0,11.0,8.0,Myles Turner,22.0,1.0,0.0,Tyreke Evans,7.0,6.0,6.0,Darren Collison,5.0,4.0,5.0,Cory Joseph,13.0,4.0,4.0
2019-02-02,LAL @ GSW,21800782,L,Kentavious Caldwell-Pope,12.0,6.0,0.0,Kyle Kuzma,13.0,4.0,2.0,Ivica Zubac,10.0,9.0,1.0,Brandon Ingram,20.0,4.0,3.0,Rajon Rondo,12.0,8.0,11.0,JaVale McGee,9.0,2.0,0.0,Kevin Durant,21.0,5.0,11.0,Draymond Green,4.0,3.0,7.0,DeMarcus Cousins,18.0,10.0,4.0,Klay Thompson,28.0,5.0,2.0,Stephen Curry,14.0,4.0,2.0,Kevon Looney,2.0,8.0,1.0
2019-01-31,LAL @ LAC,21800769,W,LeBron James,24.0,14.0,9.0,Kyle Kuzma,10.0,0.0,2.0,Ivica Zubac,7.0,3.0,1.0,Brandon Ingram,19.0,4.0,4.0,Rajon Rondo,14.0,13.0,7.0,Michael Beasley,4.0,3.0,0.0,Avery Bradley,13.0,8.0,1.0,Tobias Harris,15.0,8.0,8.0,Marcin Gortat,2.0,4.0,2.0,Patrick Beverley,17.0,8.0,4.0,Shai Gilgeous-Alexander,10.0,2.0,3.0,Montrezl Harrell,15.0,8.0,0.0
2019-01-29,LAL vs. PHI,21800755,L,Brandon Ingram,36.0,5.0,5.0,Michael Beasley,4.0,5.0,0.0,Ivica Zubac,7.0,2.0,3.0,Kentavious Caldwell-Pope,12.0,2.0,2.0,Rajon Rondo,5.0,7.0,11.0,Lance Stephenson,8.0,4.0,0.0,Jimmy Butler,20.0,5.0,6.0,Wilson Chandler,9.0,4.0,3.0,Joel Embiid,28.0,11.0,6.0,JJ Redick,13.0,0.0,2.0,Ben Simmons,19.0,8.0,6.0,Mike Muscala,17.0,7.0,0.0
2019-01-27,LAL vs. PHX,21800743,W,Brandon Ingram,22.0,2.0,4.0,Michael Beasley,8.0,4.0,6.0,Ivica Zubac,24.0,16.0,0.0,Kentavious Caldwell-Pope,24.0,6.0,0.0,Rajon Rondo,8.0,4.0,11.0,Josh Hart,5.0,1.0,2.0,Mikal Bridges,16.0,6.0,1.0,Josh Jackson,12.0,8.0,1.0,Dragan Bender,5.0,4.0,0.0,Devin Booker,21.0,2.0,6.0,Elie Okobo,4.0,2.0,3.0,Richaun Holmes,12.0,10.0,1.0
2019-01-24,LAL vs. MIN,21800719,L,Brandon Ingram,20.0,6.0,1.0,Kyle Kuzma,10.0,4.0,4.0,Ivica Zubac,10.0,8.0,1.0,Kentavious Caldwell-Pope,13.0,2.0,3.0,Rajon Rondo,15.0,6.0,13.0,JaVale McGee,10.0,6.0,0.0,Andrew Wiggins,23.0,8.0,3.0,Taj Gibson,14.0,10.0,1.0,Karl-Anthony Towns,27.0,12.0,5.0,Josh Okogie,9.0,3.0,1.0,Derrick Rose,6.0,3.0,3.0,Gorgui Dieng,4.0,6.0,2.0
2019-01-21,LAL vs. GSW,21800701,L,Josh Hart,6.0,2.0,1.0,Kyle Kuzma,16.0,2.0,2.0,Tyson Chandler,1.0,3.0,0.0,Kentavious Caldwell-Pope,4.0,2.0,2.0,Brandon Ingram,17.0,5.0,3.0,JaVale McGee,10.0,9.0,1.0,Kevin Durant,20.0,6.0,4.0,Draymond Green,5.0,3.0,7.0,DeMarcus Cousins,8.0,9.0,5.0,Klay Thompson,44.0,3.0,2.0,Stephen Curry,11.0,5.0,12.0,Kevon Looney,8.0,8.0,4.0
2019-01-19,LAL @ HOU,21800686,L,Brandon Ingram,21.0,5.0,4.0,Kyle Kuzma,32.0,8.0,3.0,Tyson Chandler,3.0,7.0,0.0,Kentavious Caldwell-Pope,8.0,4.0,0.0,Lonzo Ball,8.0,3.0,11.0,JaVale McGee,12.0,14.0,1.0,Eric Gordon,30.0,5.0,4.0,James Ennis III,18.0,3.0,1.0,P.J. Tucker,9.0,9.0,2.0,Austin Rivers,5.0,5.0,5.0,James Harden,48.0,8.0,6.0,Gerald Green,17.0,3.0,2.0
2019-01-17,LAL @ OKC,21800670,W,Brandon Ingram,8.0,5.0,11.0,Kyle Kuzma,32.0,8.0,4.0,Tyson Chandler,6.0,7.0,0.0,Kentavious Caldwell-Pope,13.0,2.0,1.0,Lonzo Ball,18.0,6.0,10.0,JaVale McGee,4.0,2.0,0.0,Paul George,27.0,7.0,8.0,Jerami Grant,14.0,3.0,2.0,Steven Adams,17.0,15.0,1.0,Terrance Ferguson,21.0,3.0,2.0,Russell Westbrook,26.0,9.0,13.0,Dennis Schroder,9.0,1.0,2.0
2019-01-15,LAL vs. CHI,21800656,W,Brandon Ingram,16.0,9.0,7.0,Kyle Kuzma,16.0,12.0,2.0,Tyson Chandler,8.0,3.0,2.0,Kentavious Caldwell-Pope,17.0,4.0,1.0,Lonzo Ball,19.0,8.0,6.0,JaVale McGee,9.0,4.0,1.0,Chandler Hutchison,12.0,5.0,0.0,Lauri Markkanen,17.0,3.0,0.0,Wendell Carter Jr.,6.0,10.0,2.0,Zach LaVine,10.0,4.0,8.0,Kris Dunn,6.0,5.0,4.0,Ryan Arcidiacono,12.0,2.0,1.0
2019-01-13,LAL vs. CLE,21800644,L,Brandon Ingram,22.0,7.0,2.0,Kyle Kuzma,29.0,8.0,4.0,JaVale McGee,2.0,8.0,0.0,Josh Hart,9.0,5.0,1.0,Lonzo Ball,13.0,9.0,8.0,Tyson Chandler,0.0,2.0,0.0,Rodney Hood,18.0,3.0,3.0,Cedi Osman,20.0,8.0,1.0,Tristan Thompson,15.0,14.0,1.0,Alec Burks,17.0,13.0,4.0,Collin Sexton,17.0,3.0,3.0,Jordan Clarkson,9.0,2.0,2.0
2019-01-11,LAL @ UTA,21800627,L,Brandon Ingram,15.0,5.0,0.0,Kyle Kuzma,11.0,8.0,1.0,JaVale McGee,4.0,8.0,1.0,Josh Hart,6.0,5.0,1.0,Lonzo Ball,7.0,7.0,6.0,Tyson Chandler,2.0,3.0,1.0,Joe Ingles,14.0,12.0,4.0,Derrick Favors,15.0,13.0,1.0,Rudy Gobert,12.0,18.0,2.0,Royce O'Neale,17.0,7.0,1.0,Donovan Mitchell,33.0,4.0,9.0,Jae Crowder,8.0,8.0,2.0
2019-01-09,LAL vs. DET,21800616,W,Brandon Ingram,10.0,9.0,6.0,Kyle Kuzma,41.0,2.0,0.0,JaVale McGee,10.0,5.0,1.0,Josh Hart,2.0,7.0,1.0,Lonzo Ball,5.0,5.0,11.0,Ivica Zubac,11.0,9.0,1.0,Reggie Bullock,13.0,3.0,1.0,Blake Griffin,16.0,0.0,6.0,Andre Drummond,6.0,16.0,1.0,Bruce Brown,8.0,1.0,2.0,Reggie Jackson,15.0,2.0,5.0,Jose Calderon,2.0,0.0,1.0
2019-01-07,LAL @ DAL,21800596,W,Brandon Ingram,29.0,3.0,6.0,Kyle Kuzma,13.0,5.0,3.0,JaVale McGee,8.0,10.0,0.0,Josh Hart,14.0,12.0,6.0,Lonzo Ball,21.0,7.0,5.0,Kentavious Caldwell-Pope,3.0,1.0,3.0,Wesley Matthews,5.0,2.0,2.0,Harrison Barnes,11.0,4.0,0.0,DeAndre Jordan,10.0,19.0,0.0,Luka Doncic,27.0,8.0,2.0,Dennis Smith Jr.,11.0,0.0,1.0,J.J. Barea,11.0,1.0,3.0
